RowId,Country,Region,CustID,CustName,ProductSold,SalesChannel,UnitsSold,DateSold,ProductID,ProductName,StdCost,StdPrice
1215,Nicaragua,Central America and the C,23425,Dana Cobb,PURA200,Online,200,02/12/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1216,Albania,Europe,23451,Caesar Mcgowan,SUPA102,Retail,123,02/12/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1217,Indonesia,Asia,23750,Lucy Dawson,SUPA103,Retail,75,02/12/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1218,Denmark,Europe,23296,India Gilbert,SUPA105,Direct,37,03/12/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1219,France,Europe,23547,Lana Norris,SUPA102,Direct,83,03/12/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1220,Senegal,Sub-Saharan Africa,23771,Melinda Klein,SUPA102,Online,57,03/12/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1221,Saudi Arabia,Middle East and North Afr,23444,Aline Leonard,PURA200,Online,160,04/12/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1222,Iceland,Europe,23348,Tad Mack,SUPA104,Online,163,05/12/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1223,Bhutan,Asia,23411,Reagan Leach,PURA100,Retail,62,05/12/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1321,Denmark,Europe,23464,Zorita Hodge,SUPA103,Direct,81,06/12/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1322,United Arab Emirates,Middle East and North Afr,23574,Griffin Gray,PURA200,Retail,33,06/12/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1323,Slovenia,Europe,23606,Emily Hogan,PURA500,Retail,96,06/12/2018,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1324,Czech Republic,Europe,23368,Emerson Beard,SUPA104,Retail,160,07/12/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1325,Unknown,Unknown,23567,Karina Buckley,SUPA103,Online,150,07/12/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1326,Nigeria,Sub-Saharan Africa,23616,Grant Gilbert,SUPA104,Direct,36,07/12/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1327,Unknown,Unknown,23342,Paul Duke,PURA200,Online,122,08/12/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1328,Kyrgyzstan,Asia,23411,Reagan Leach,SUPA102,Retail,114,08/12/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1329,Sri Lanka,Asia,23531,Danielle Hardy,SUPA102,Retail,54,08/12/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1330,Gabon,Sub-Saharan Africa,23611,Curran Kane,PURA500,Direct,135,08/12/2018,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1331,Israel,Middle East and North Afr,23531,Danielle Hardy,PURA100,Direct,19,09/12/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1332,Netherlands,Europe,23429,Lacota Hinton,SUPA102,Retail,187,10/12/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1333,Jamaica,Central America and the C,23499,Eve Perry,PURA250,Direct,36,10/12/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1334,Moldova ,Europe,23616,Grant Gilbert,PURA500,Retail,185,12/12/2018,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1335,Oman,Middle East and North Afr,23689,Phillip Schneider,SUPA102,Online,181,13/12/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1336,Luxembourg,Europe,23378,Brynne Mcgowan,PURA250,Online,168,14/12/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1337,Namibia,Sub-Saharan Africa,23411,Reagan Leach,PURA250,Retail,13,15/12/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1338,Unknown,Unknown,23298,Ryder Conner,PURA250,Online,12,16/12/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1339,Myanmar,Asia,23547,Lana Norris,PURA100,Retail,28,16/12/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1340,New Zealand,Australia and Oceania,23579,Marcia Everett,PURA200,Direct,12,16/12/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1341,Philippines,Asia,23515,Patience Grant,SUPA102,Retail,129,19/12/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1342,Somalia,Middle East and North Afr,23541,Mason Garner,PURA200,Retail,127,20/12/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1343,Spain,Europe,23424,Norman Dale,PURA100,Direct,38,21/12/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1344,Ireland,Europe,23311,Forrest Macdonald,SUPA105,Direct,181,23/12/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1345,Saint Lucia,Central America and the C,23501,Louis Hubbard,PURA100,Direct,204,23/12/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1346,Liberia,Sub-Saharan Africa,23564,Harrison Barker,PURA100,Retail,136,23/12/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1347,Uganda,Sub-Saharan Africa,23358,Joel Rivers,SUPA103,Retail,129,25/12/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1348,Belarus,Europe,23358,Joel Rivers,SUPA103,Retail,19,26/12/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1349,Unknown,Unknown,23438,Kevin Spears,SUPA104,Online,102,26/12/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1350,Guinea,Sub-Saharan Africa,23432,Edward Pope,PURA200,Online,8,29/12/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1351,Mozambique,Sub-Saharan Africa,23489,Nichole Vinson,PURA500,Direct,194,29/12/2018,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1352,Albania,Europe,23743,August Chaney,SUPA103,Online,174,30/12/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1353,Unknown,Unknown,23398,Susan Schultz,PURA500,Direct,45,31/12/2018,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1354,Tonga,Australia and Oceania,23368,Emerson Beard,SUPA104,Retail,183,02/01/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1355,Bhutan,Asia,23422,Leo Osborne,PURA100,Direct,125,02/01/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1356,Italy,Europe,23515,Patience Grant,SUPA105,Online,1,02/01/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1357,Hungary,Europe,23611,Curran Kane,PURA500,Retail,102,03/01/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1358,Mauritania,Sub-Saharan Africa,23361,Benedict Byrd,SUPA103,Retail,184,04/01/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1359,Trinidad and Tobago,Central America and the C,23371,Doris Williams,SUPA103,Retail,204,04/01/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1360,Czech Republic,Europe,23422,Leo Osborne,PURA250,Retail,125,04/01/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1361,Unknown,Unknown,23476,Brielle Love,SUPA103,Online,29,04/01/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1362,Senegal,Sub-Saharan Africa,23504,Lysandra Erickson,PURA500,Online,89,04/01/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1363,Sweden,Europe,23548,Breanna Pacheco,PURA500,Retail,6,04/01/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1364,Unknown,Unknown,23431,Cynthia Underwood,PURA250,Retail,7,05/01/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1365,Benin,Sub-Saharan Africa,23539,Gemma Rodriguez,PURA500,Direct,156,05/01/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1366,Kyrgyzstan,Asia,23498,Madeson Baker,SUPA105,Retail,16,06/01/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1367,Sudan,Sub-Saharan Africa,23513,Baker Johnson,SUPA104,Retail,163,06/01/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1368,Canada,North America,23556,Guinevere Simpson,SUPA105,Retail,175,06/01/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1369,Saudi Arabia,Middle East and North Afr,23610,Thane Hood,SUPA103,Retail,144,06/01/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1370,Namibia,Sub-Saharan Africa,23644,Sandra Whitfield,PURA250,Online,88,06/01/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1371,Fiji,Australia and Oceania,23846,Indira Collier,PURA100,Online,19,06/01/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1372,Palau,Australia and Oceania,23633,Azalia Ramos,SUPA103,Online,58,07/01/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1373,Mozambique,Sub-Saharan Africa,23323,Colby Knapp,SUPA102,Retail,168,08/01/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1374,Tunisia ,Middle East and North Afr,23630,Hunter Kirkland,PURA200,Direct,55,08/01/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1376,Pakistan,Middle East and North Afr,23396,Katelyn Adams,SUPA104,Online,20,09/01/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1377,Israel,Middle East and North Afr,23401,Maia Mitchell,PURA500,Online,65,09/01/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1378,Nigeria,Sub-Saharan Africa,23672,Callie Cervantes,SUPA105,Online,87,09/01/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1379,Cape Verde,Sub-Saharan Africa,23797,Lael Serrano,PURA500,Online,126,09/01/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1380,Belgium,Europe,23329,Melinda Cobb,SUPA105,Retail,97,10/01/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1381,Costa Rica,Central America and the C,23482,Jameson Hunter,PURA100,Direct,18,10/01/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1382,Cape Verde,Sub-Saharan Africa,23506,Kieran Mckinney,SUPA102,Retail,83,12/01/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1383,Unknown,Unknown,23820,Nicholas Singleton,PURA250,Online,194,12/01/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1384,Guatemala,Central America and the C,23531,Danielle Hardy,SUPA102,Online,1,13/01/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1385,Pakistan,Middle East and North Afr,23532,Lysandra Hunter,SUPA102,Retail,57,13/01/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1386,Somalia,Middle East and North Afr,23665,Breanna Sweeney,SUPA104,Direct,98,13/01/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1387,Guinea,Sub-Saharan Africa,23381,Gwendolyn David,SUPA104,Retail,42,14/01/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1388,Zimbabwe,Sub-Saharan Africa,23417,Heidi Pennington,PURA500,Online,100,14/01/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1389,Sri Lanka,Asia,23592,Zane Hopkins,SUPA102,Direct,43,14/01/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1390,Unknown,Unknown,23288,Ingrid Bush,PURA250,Direct,159,15/01/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1391,Niger,Sub-Saharan Africa,23600,Daria Mcneil,SUPA105,Direct,28,16/01/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1392,Yemen,Middle East and North Afr,23390,Tanner Turner,PURA100,Online,176,17/01/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1393,United Kingdom,Europe,23314,Maxine Gentry,SUPA103,Direct,151,18/01/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1394,Guinea,Sub-Saharan Africa,23396,Katelyn Adams,PURA250,Online,116,18/01/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1396,Eritrea,Sub-Saharan Africa,23611,Curran Kane,PURA200,Online,102,19/01/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1397,Greenland,North America,23669,Melissa Roberts,PURA200,Online,28,19/01/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1398,Bosnia and Herzegovina,Europe,23479,Quinn Frederick,PURA200,Direct,119,20/01/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1399,Mali,Sub-Saharan Africa,23417,Heidi Pennington,PURA250,Direct,146,21/01/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1400,Swaziland,Sub-Saharan Africa,23378,Brynne Mcgowan,PURA200,Direct,53,22/01/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1401,Hungary,Europe,23422,Leo Osborne,PURA500,Retail,153,22/01/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1402,Canada,North America,23532,Lysandra Hunter,SUPA104,Retail,130,22/01/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1403,China,Asia,23609,Charlotte Mcdonald,PURA250,Direct,131,22/01/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1404,Burkina Faso,Sub-Saharan Africa,23315,Anika Tillman,PURA250,Online,109,24/01/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1405,Mauritius ,Sub-Saharan Africa,23550,Alea Sawyer,SUPA103,Online,128,24/01/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1406,Antigua and Barbuda ,Central America and the C,23558,Rogan Garner,PURA500,Retail,17,24/01/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1407,Austria,Europe,23362,Jerry Alvarado,PURA500,Online,134,25/01/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1408,Tonga,Australia and Oceania,23627,Armando Pruitt,PURA100,Online,141,25/01/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1409,Hungary,Europe,23557,Amir Solomon,SUPA104,Online,45,26/01/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1410,Vanuatu,Australia and Oceania,23452,Simon Carlson,PURA500,Retail,186,27/01/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1411,Unknown,Unknown,23563,Morgan Talley,PURA100,Online,202,27/01/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1412,Cambodia,Asia,23504,Lysandra Erickson,SUPA105,Online,192,28/01/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1413,Nepal,Asia,23509,Briar Clayton,SUPA105,Online,195,28/01/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1414,Mauritius ,Sub-Saharan Africa,23558,Rogan Garner,PURA250,Direct,22,28/01/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1415,Tonga,Australia and Oceania,23568,Harding Larson,SUPA104,Online,146,28/01/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1416,Netherlands,Europe,23311,Forrest Macdonald,SUPA102,Direct,51,29/01/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1417,Kazakhstan,Asia,23374,Ebony Mercer,PURA500,Online,200,29/01/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1418,Ukraine,Europe,23298,Ryder Conner,PURA250,Retail,52,30/01/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1419,Qatar,Middle East and North Afr,23419,Donovan Noel,SUPA105,Retail,15,31/01/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1420,Yemen,Middle East and North Afr,23495,Chava Hunt,SUPA101,Online,192,02/02/2019,SUPA101,Super Soft - Product Sample,0.3,0
1005,Malta,Europe,23587,Sandra Clay,SUPA104,Retail,101,03/02/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1421,Zimbabwe,Sub-Saharan Africa,23298,Ryder Conner,PURA200,Online,187,03/02/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1422,Malta,Europe,23529,Autumn Hobbs,SUPA104,Direct,160,03/02/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1423,Croatia,Europe,23431,Cynthia Underwood,PURA250,Direct,61,04/02/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1424,Tonga,Australia and Oceania,23559,Jesse Austin,PURA250,Direct,176,04/02/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1425,Egypt,Middle East and North Afr,23460,Fuller Hamilton,SUPA102,Direct,112,05/02/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1426,Unknown,Unknown,23303,Guinevere Key,SUPA105,Online,176,06/02/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1427,South Africa,Sub-Saharan Africa,23396,Katelyn Adams,SUPA102,Direct,127,07/02/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1428,Australia,Australia and Oceania,23507,Martena Hunt,SUPA102,Direct,194,07/02/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1429,Madagascar,Sub-Saharan Africa,23377,Eleanor Hopper,PURA500,Retail,43,08/02/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1430,Finland,Europe,23378,Brynne Mcgowan,SUPA105,Retail,157,08/02/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1431,Armenia,Europe,23443,Raphael Casey,PURA200,Direct,74,10/02/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1432,Kazakhstan,Asia,23504,Lysandra Erickson,PURA500,Online,175,10/02/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1433,Bhutan,Asia,23361,Benedict Byrd,SUPA105,Direct,115,11/02/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1434,Japan,Asia,23443,Raphael Casey,SUPA102,Online,46,11/02/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1435,Denmark,Europe,23486,Rajah Castillo,SUPA105,Direct,206,11/02/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1436,Armenia,Europe,23464,Zorita Hodge,SUPA104,Retail,58,12/02/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1438,Guinea,Sub-Saharan Africa,23689,Phillip Schneider,SUPA104,Direct,147,13/02/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1439,Sierra Leone,Sub-Saharan Africa,23309,Buckminster Hopkins,PURA200,Retail,201,15/02/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1440,Sao Tome and Principe,Sub-Saharan Africa,23408,Fatima Case,PURA200,Online,77,15/02/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1441,Uzbekistan,Asia,23501,Louis Hubbard,SUPA103,Retail,46,15/02/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1442,Unknown,Unknown,23530,Maia Warner,PURA500,Retail,160,16/02/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1443,Algeria,Middle East and North Afr,23597,Aurora Dyer,PURA100,Direct,52,16/02/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1444,Uganda,Sub-Saharan Africa,23276,Hayes Rollins,SUPA104,Retail,72,17/02/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1445,Armenia,Europe,23403,Molly Crane,SUPA103,Retail,46,18/02/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1446,Unknown,Unknown,23573,Nora Carroll,SUPA102,Retail,67,18/02/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1447,Unknown,Unknown,23462,Skyler Carson,SUPA105,Online,60,21/02/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1448,Singapore,Asia,23517,Florence Hutchinson,SUPA104,Online,116,21/02/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1449,Qatar,Middle East and North Afr,23556,Guinevere Simpson,PURA500,Online,105,22/02/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1450,Fiji,Australia and Oceania,23292,Liberty Mcbride,SUPA105,Online,73,23/02/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1451,Unknown,Unknown,23480,Ralph Ayala,PURA100,Online,111,23/02/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1452,Malta,Europe,23464,Zorita Hodge,SUPA104,Retail,109,25/02/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1453,Maldives,Asia,23276,Hayes Rollins,SUPA102,Direct,128,26/02/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1454,Luxembourg,Europe,23396,Katelyn Adams,SUPA103,Online,58,26/02/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1455,Mauritius ,Sub-Saharan Africa,23431,Cynthia Underwood,SUPA103,Direct,148,26/02/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1456,Panama,Central America and the C,23494,Kay Dixon,SUPA103,Direct,18,26/02/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1457,Kyrgyzstan,Asia,23556,Guinevere Simpson,SUPA104,Online,62,26/02/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1458,Unknown,Unknown,23428,Sigourney Bullock,PURA100,Direct,153,27/02/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1459,Seychelles ,Sub-Saharan Africa,23667,Evelyn Cherry,PURA500,Retail,127,27/02/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1460,Saint Lucia,Central America and the C,23452,Simon Carlson,SUPA104,Online,163,28/02/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1461,Gabon,Sub-Saharan Africa,23361,Benedict Byrd,SUPA105,Online,177,01/03/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1462,Unknown,Unknown,23477,Lani Floyd,SUPA104,Online,164,01/03/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1463,Kazakhstan,Asia,23601,Keith Velez,PURA500,Retail,4,02/03/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1464,Trinidad and Tobago,Central America and the C,23608,Ainsley Chan,SUPA104,Retail,128,03/03/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1465,Romania,Europe,23671,Hadassah Hodge,SUPA105,Retail,123,03/03/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1466,Pakistan,Middle East and North Afr,23613,Zeus Barr,SUPA104,Direct,170,04/03/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1467,Unknown,Unknown,23301,Maxwell Parker,SUPA103,Online,108,05/03/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1468,Estonia,Europe,23518,Ginger Boyd,SUPA103,Retail,2,05/03/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1469,Lebanon,Middle East and North Afr,23613,Zeus Barr,SUPA101,Direct,191,05/03/2019,SUPA101,Super Soft - Product Sample,0.3,0
1470,Mauritania,Sub-Saharan Africa,23378,Brynne Mcgowan,PURA100,Retail,21,06/03/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1471,Afghanistan,Middle East and North Afr,23628,Erich Little,PURA100,Direct,16,06/03/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1472,Belize,Central America and the C,23288,Ingrid Bush,PURA200,Retail,191,07/03/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1473,Monaco,Europe,23317,Kay Buckley,SUPA102,Online,178,07/03/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1474,Burundi,Sub-Saharan Africa,23317,Kay Buckley,PURA250,Direct,13,08/03/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1475,Barbados,Central America and the C,23515,Patience Grant,SUPA103,Online,11,09/03/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1476,Jordan,Middle East and North Afr,23470,Herrod Byers,PURA200,Online,129,10/03/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1477,Costa Rica,Central America and the C,23504,Lysandra Erickson,SUPA103,Direct,105,11/03/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1478,Unknown,Unknown,23346,Aretha Patton,SUPA104,Retail,13,13/03/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1479,Andorra,Europe,23416,Isadora Ford,SUPA105,Online,5,13/03/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1480,Togo,Sub-Saharan Africa,23336,Petra Mckenzie,PURA500,Retail,126,14/03/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1481,Yemen,Middle East and North Afr,23459,Jordan Gordon,SUPA105,Direct,103,14/03/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1482,Poland,Europe,23515,Patience Grant,SUPA102,Retail,152,14/03/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1375,Dominican Republic,Central America and the C,23630,Hunter Kirkland,PURA500,Direct,179,15/03/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1483,Mozambique,Sub-Saharan Africa,23377,Eleanor Hopper,SUPA102,Online,1,17/03/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1484,Fiji,Australia and Oceania,23657,Aimee James,SUPA104,Online,77,17/03/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1485,Albania,Europe,23574,Griffin Gray,SUPA103,Direct,96,18/03/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1486,Mozambique,Sub-Saharan Africa,23499,Eve Perry,PURA100,Retail,116,19/03/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1487,Saudi Arabia,Middle East and North Afr,23570,Kiara Lucas,PURA250,Online,133,20/03/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1488,Unknown,Unknown,23329,Melinda Cobb,PURA250,Retail,203,22/03/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1489,Norway,Europe,23361,Benedict Byrd,SUPA102,Direct,21,23/03/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1491,Morocco,Middle East and North Afr,23517,Florence Hutchinson,PURA100,Online,135,23/03/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1492,Albania,Europe,23276,Hayes Rollins,PURA500,Direct,126,24/03/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1493,Japan,Asia,23455,Abraham Mcguire,PURA200,Online,62,27/03/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1494,Unknown,Unknown,23368,Emerson Beard,SUPA102,Retail,150,28/03/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1495,Cyprus,Europe,23667,Evelyn Cherry,PURA200,Online,70,28/03/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1496,Malta,Europe,23613,Zeus Barr,SUPA103,Retail,165,31/03/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1497,Oman,Middle East and North Afr,23396,Katelyn Adams,PURA500,Online,39,01/04/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1498,Cape Verde,Sub-Saharan Africa,23559,Jesse Austin,PURA200,Direct,17,01/04/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1499,Mauritania,Sub-Saharan Africa,23435,Holmes Graves,PURA200,Retail,29,02/04/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1500,Armenia,Europe,23568,Harding Larson,PURA500,Retail,102,02/04/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1134,Bosnia and Herzegovina,Europe,23547,Lana Norris,PURA250,Retail,91,03/04/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1502,Cyprus,Europe,23361,Benedict Byrd,PURA250,Online,90,05/04/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1503,Kyrgyzstan,Asia,23415,Colleen Huff,PURA100,Retail,190,05/04/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1504,Central African Republic,Sub-Saharan Africa,23528,Serena Buckner,PURA200,Retail,61,05/04/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
